t,f
0.000000000000000,0.000000000000000
0.031250000000000,0.000000000013666
0.044194173824159,0.000000000027355
0.062500000000000,0.000000000054800
0.088388347648318,0.000000000109955
0.125000000000000,0.000000000221320
0.176776695296637,0.000000000448264
0.250000000000000,0.000000000919074
0.353553390593274,0.000000001929193
0.500000000000000,0.000000004230310
0.707106781186547,0.000000009996087
1.000000000000000,0.000000025969889
1.414213562373095,0.000000071460851
2.000000000000000,0.000001560485406
2.828427124746190,0.000208493593390
4.000000000000000,0.001249585510096
5.000000000000000,0.002233647804125
6.000000000000000,0.003014498469162
