t,f
0.000000000000000,0.000000000000000
0.031250000000000,0.000000409707644
0.044194173824159,0.000000819267770
0.062500000000000,0.000001638345258
0.088388347648318,0.000003277820099
0.125000000000000,0.000006571536187
0.176776695296637,0.000013286112379
0.250000000000000,0.000027721343456
0.353553390593274,0.000063852821031
0.500000000000000,0.000179814754417
0.707106781186547,0.000622390041156
1.000000000000000,0.002439617009605
1.414213562373095,0.010507872697297
2.000000000000000,0.048737551037161
2.828427124746190,0.218077866357883
4.000000000000000,0.762780575019621
5.000000000000000,1.505739680834337
6.000000000000000,2.523721992534955
