t,f
0.000000000000000,0.000000000000000
0.031250000000000,0.000000110199413
0.044194173824159,0.000000218226227
0.062500000000000,0.000000433399722
0.088388347648318,0.000000862506635
0.125000000000000,0.000001718981572
0.176776695296637,0.000003429530290
0.250000000000000,0.000006847473600
0.353553390593274,0.000013679965603
0.500000000000000,0.000027345497797
0.707106781186547,0.000054714503334
1.000000000000000,0.000110029324312
1.414213562373095,0.000225290396514
2.000000000000000,0.000438980138899
2.828427124746190,0.000636524627226
4.000000000000000,0.000263838994265
5.000000000000000,0.001362850407844
6.000000000000000,0.002878655489127
