t,f
0.000000000000000,0.000000000000000
0.031250000000000,0.000000000009044
0.044194173824159,0.000000000018105
0.062500000000000,0.000000000036270
0.088388347648318,0.000000000072776
0.125000000000000,0.000000000146479
0.176776695296637,0.000000000296620
0.250000000000000,0.000000000607794
0.353553390593274,0.000000001273743
0.500000000000000,0.000000002781183
0.707106781186547,0.000000006506389
1.000000000000000,0.000000016976580
1.414213562373095,0.000000052047487
2.000000000000000,0.000000284561207
2.828427124746190,0.000004295242101
4.000000000000000,0.000034240314485
5.000000000000000,0.000079831507485
6.000000000000000,0.000121749756787
