t,f
0.000000000000000,0.000000000000000
0.031250000000000,0.000000174223357
0.044194173824159,0.000000347679250
0.062500000000000,0.000000694283848
0.088388347648318,0.000001387088242
0.125000000000000,0.000002772243444
0.176776695296637,0.000005542392962
0.250000000000000,0.000011084430141
0.353553390593274,0.000022179209027
0.500000000000000,0.000044420758538
0.707106781186547,0.000089086231849
1.000000000000000,0.000177693605269
1.414213562373095,0.000343727531279
2.000000000000000,0.000480313662710
2.828427124746190,0.000331542319611
4.000000000000000,0.002741180760872
5.000000000000000,0.010182188931132
6.000000000000000,0.020920309081896
