t,f
0.000000000000000,0.000000000000000
0.031250000000000,0.000000144655125
0.044194173824159,0.000000288801009
0.062500000000000,0.000000576894100
0.088388347648318,0.000001152830247
0.125000000000000,0.000002304472767
0.176776695296637,0.000004607933234
0.250000000000000,0.000009217148948
0.353553390593274,0.000018447414751
0.500000000000000,0.000036963150470
0.707106781186547,0.000074209621465
1.000000000000000,0.000148223787216
1.414213562373095,0.000287385323092
2.000000000000000,0.000393314812371
2.828427124746190,0.000658533502657
4.000000000000000,0.004352301994864
5.000000000000000,0.006957397224974
6.000000000000000,0.006203234785395
