t,f
0.000000000000000,0.000000000000000
0.031250000000000,0.000001201971307
0.044194173824159,0.000002403949665
0.062500000000000,0.000004807955960
0.088388347648318,0.000009616445755
0.125000000000000,0.000019237714622
0.176776695296637,0.000038516908485
0.250000000000000,0.000077379299373
0.353553390593274,0.000157571371248
0.500000000000000,0.000337267368874
0.707106781186547,0.000838206867238
1.000000000000000,0.003043271150522
1.414213562373095,0.019514372444868
2.000000000000000,0.112862728918840
2.828427124746190,0.522012724653066
4.000000000000000,3.237743403976851
5.000000000000000,7.526756251562345
6.000000000000000,11.348918026389637
