t,f
0.000000000000000,0.000000000000000
0.031250000000000,0.000000166687264
0.044194173824159,0.000000332708529
0.062500000000000,0.000000664484809
0.088388347648318,0.000001327688827
0.125000000000000,0.000002653716500
0.176776695296637,0.000005305688835
0.250000000000000,0.000010611374740
0.353553390593274,0.000021232986163
0.500000000000000,0.000042525205452
0.707106781186547,0.000085302743641
1.000000000000000,0.000170391328539
1.414213562373095,0.000331252730891
2.000000000000000,0.000468242033785
2.828427124746190,0.000282026405266
4.000000000000000,0.001383643530648
5.000000000000000,0.001821288013778
6.000000000000000,0.008444640646934
