t,f
0.000000000000000,0.000000000000000
0.031250000000000,0.000005280023389
0.044194173824159,0.000010559934516
0.062500000000000,0.000021119422474
0.088388347648318,0.000042237075534
0.125000000000000,0.000084467199349
0.176776695296637,0.000168907578694
0.250000000000000,0.000337715774687
0.353553390593274,0.000675098204648
0.500000000000000,0.001349396422509
0.707106781186547,0.002700704707104
1.000000000000000,0.005485315899736
1.414213562373095,0.012694181730544
2.000000000000000,0.041059733835631
2.828427124746190,0.128421023391933
4.000000000000000,0.297518461928358
5.000000000000000,0.446268594002257
6.000000000000000,0.748012380856979
