t,f
0.000000000000000,0.000000000000000
0.031250000000000,0.000000000001066
0.044194173824159,0.000000000002132
0.062500000000000,0.000000000004266
0.088388347648318,0.000000000008541
0.125000000000000,0.000000000017119
0.176776695296637,0.000000000034387
0.250000000000000,0.000000000069363
0.353553390593274,0.000000000141085
0.500000000000000,0.000000000291604
0.707106781186547,0.000000000621143
1.000000000000000,0.000000001400096
1.414213562373095,0.000000003866935
2.000000000000000,0.000000024167895
2.828427124746190,0.000000152779836
4.000000000000000,0.000000897317246
5.000000000000000,0.000003968831741
6.000000000000000,0.000031600776768
