t,f
0.000000000000000,0.000000000000000
0.031250000000000,0.000000000000970
0.044194173824159,0.000000000001942
0.062500000000000,0.000000000003892
0.088388347648318,0.000000000007812
0.125000000000000,0.000000000015734
0.176776695296637,0.000000000031906
0.250000000000000,0.000000000065547
0.353553390593274,0.000000000138009
0.500000000000000,0.000000000303676
0.707106781186547,0.000000000718329
1.000000000000000,0.000000001882200
1.414213562373095,0.000000005553522
2.000000000000000,0.000000018097864
2.828427124746190,0.000000065298947
4.000000000000000,0.000000228117702
5.000000000000000,0.000000409881435
6.000000000000000,0.000000995416563
