t,f
0.000000000000000,0.000000000000000
0.031250000000000,0.000000055674453
0.044194173824159,0.000000110783356
0.062500000000000,0.000000220766540
0.088388347648318,0.000000440400028
0.125000000000000,0.000000879191940
0.176776695296637,0.000001756086799
0.250000000000000,0.000003508834027
0.353553390593274,0.000007012583893
0.500000000000000,0.000014016548833
0.707106781186547,0.000028014502089
1.000000000000000,0.000056126566481
1.414213562373095,0.000113564375461
2.000000000000000,0.000225711087159
2.828427124746190,0.000412770072261
4.000000000000000,0.000739130449691
5.000000000000000,0.001232433671307
6.000000000000000,0.002086575091845
