t,f
0.000000000000000,0.000000000000000
0.031250000000000,0.000000058524114
0.044194173824159,0.000000116355847
0.062500000000000,0.000000231732179
0.088388347648318,0.000000462077740
0.125000000000000,0.000000922189006
0.176776695296637,0.000001841575075
0.250000000000000,0.000003679098944
0.353553390593274,0.000007352122231
0.500000000000000,0.000014694283251
0.707106781186547,0.000029370898583
1.000000000000000,0.000058797982840
1.414213562373095,0.000118510021830
2.000000000000000,0.000232892266263
2.828427124746190,0.000408690259389
4.000000000000000,0.000672878378283
5.000000000000000,0.001061936723408
6.000000000000000,0.001762972026916
