t,f
0.000000000000000,0.000000000000000
0.031250000000000,0.000000000001854
0.044194173824159,0.000000000003711
0.062500000000000,0.000000000007438
0.088388347648318,0.000000000014933
0.125000000000000,0.000000000030096
0.176776695296637,0.000000000061098
0.250000000000000,0.000000000125784
0.353553390593274,0.000000000265839
0.500000000000000,0.000000000588544
0.707106781186547,0.000000001403943
1.000000000000000,0.000000003712546
1.414213562373095,0.000000011045111
2.000000000000000,0.000000036060167
2.828427124746190,0.000000122223201
4.000000000000000,0.000000396399416
5.000000000000000,0.000000773317846
6.000000000000000,0.000001313841772
