t,f
0.000000000000000,0.000000000000000
0.031250000000000,0.000000000000802
0.044194173824159,0.000000000001605
0.062500000000000,0.000000000003213
0.088388347648318,0.000000000006434
0.125000000000000,0.000000000012900
0.176776695296637,0.000000000025930
0.250000000000000,0.000000000052387
0.353553390593274,0.000000000106892
0.500000000000000,0.000000000222338
0.707106781186547,0.000000000479497
1.000000000000000,0.000000001106971
1.414213562373095,0.000000003524212
2.000000000000000,0.000000019478528
2.828427124746190,0.000000100913586
4.000000000000000,0.000000538680158
5.000000000000000,0.000002216987454
6.000000000000000,0.000013024567944
