t,f
0.000000000000000,0.000000000000000
0.031250000000000,0.000000046108250
0.044194173824159,0.000000092305804
0.062500000000000,0.000000184737454
0.088388347648318,0.000000369651083
0.125000000000000,0.000000739544129
0.176776695296637,0.000001479401687
0.250000000000000,0.000002959131543
0.353553390593274,0.000005918266049
0.500000000000000,0.000011834673597
0.707106781186547,0.000023677935585
1.000000000000000,0.000047999494105
1.414213562373095,0.000102396145602
2.000000000000000,0.000238244902242
2.828427124746190,0.000574954753018
4.000000000000000,0.001368357140176
5.000000000000000,0.002412616197909
6.000000000000000,0.003558226464406
