t,f
0.000000000000000,0.000000000000000
0.031250000000000,0.000000000001174
0.044194173824159,0.000000000002350
0.062500000000000,0.000000000004709
0.088388347648318,0.000000000009452
0.125000000000000,0.000000000019036
0.176776695296637,0.000000000038595
0.250000000000000,0.000000000079271
0.353553390593274,0.000000000166880
0.500000000000000,0.000000000367345
0.707106781186547,0.000000000870404
1.000000000000000,0.000000002291521
1.414213562373095,0.000000006892889
2.000000000000000,0.000000023975642
2.828427124746190,0.000000091624117
4.000000000000000,0.000000341827622
5.000000000000000,0.000000816572763
6.000000000000000,0.000002205906915
