t,f
0.000000000000000,0.000000000000000
0.031250000000000,0.000000053613828
0.044194173824159,0.000000106932945
0.062500000000000,0.000000213448714
0.088388347648318,0.000000426305899
0.125000000000000,0.000000851769043
0.176776695296637,0.000001702321476
0.250000000000000,0.000003402823602
0.353553390593274,0.000006802680765
0.500000000000000,0.000013599599655
0.707106781186547,0.000027190895934
1.000000000000000,0.000054610737575
1.414213562373095,0.000111852711762
2.000000000000000,0.000231606295586
2.828427124746190,0.000456590681796
4.000000000000000,0.000889340460964
5.000000000000000,0.001502402885050
6.000000000000000,0.002482985165259
