t,f
0.000000000000000,0.000000000000000
0.031250000000000,0.000011504727143
0.044194173824159,0.000023009381908
0.062500000000000,0.000046018474722
0.088388347648318,0.000092035795301
0.125000000000000,0.000184066988706
0.176776695296637,0.000368115678925
0.250000000000000,0.000736159020283
0.353553390593274,0.001472035608884
0.500000000000000,0.002942998951525
0.707106781186547,0.005882252998029
1.000000000000000,0.011756688632647
1.414213562373095,0.023697990309316
2.000000000000000,0.051418278458641
2.828427124746190,0.130165752597404
4.000000000000000,0.311265985004039
5.000000000000000,0.504824891354317
6.000000000000000,0.749963124509056
